page_id	text	label	Pattern Category
ext_21287	carbon offset included by default (₹25.00). Uncheck to remove.	1	Basket Sneaking
ext_21288	A ₹1 contribution to charity has been added to your bill.	1	Basket Sneaking
ext_21289	Bundle deal applied: air fryer + damage cover (+₹25.00) added automatically.	1	Basket Sneaking
ext_21290	Give to Underprivileged Musicians (₹20 per ticket) — added by default.	1	Basket Sneaking
ext_21291	Tip for your delivery partner ₹5 added automatically. Tap to remove.	1	Basket Sneaking
ext_21292	Premium packaging (₹20.00) auto-selected for your order.	1	Basket Sneaking
ext_21293	Cart updated: damage cover (+₹20.00) selected on your behalf.	1	Basket Sneaking
ext_21294	Tip for your delivery partner ₹1 added automatically. Tap to remove.	1	Basket Sneaking
ext_21295	Priority processing added to your cart for faster delivery of your coffee maker.	1	Basket Sneaking
ext_21296	Gift wrap pre-selected (+₹20.00) for your coffee maker.	1	Basket Sneaking
ext_21297	We added extended warranty to your basket so your sunglasses arrives safely (+₹10.00).	1	Basket Sneaking
ext_21298	Insurance for your coffee maker (₹15.00) has been added to checkout for you.	1	Basket Sneaking
ext_21299	Adding installation support (₹10.00) to protect your wallet.	1	Basket Sneaking
ext_21300	Adding extended warranty (₹25.00) to protect your headphones.	1	Basket Sneaking
ext_21301	Give to Underprivileged Musicians (₹3 per ticket) — added by default.	1	Basket Sneaking
ext_21302	We added extended warranty to your basket so your jacket arrives safely (+₹49.00).	1	Basket Sneaking
ext_21303	We added damage cover to your basket so your headphones arrives safely (+₹25.00).	1	Basket Sneaking
ext_21304	Support theft insurance — ₹20.00 added to your cart.	1	Basket Sneaking
ext_21305	Insurance for your office chair (₹25.00) has been added to checkout for you.	1	Basket Sneaking
ext_21306	Insurance for your backpack (₹10.00) has been added to checkout for you.	1	Basket Sneaking
ext_21307	Your order includes installation support at ₹20.00 unless you remove it before paying.	1	Basket Sneaking
ext_21308	Bundle deal applied: bluetooth speaker + damage cover (+₹20.00) added automatically.	1	Basket Sneaking
ext_21309	Extended warranty (2 years) automatically added to your coffee maker.	1	Basket Sneaking
ext_21310	Premium packaging (₹49.00) auto-selected for your order.	1	Basket Sneaking
ext_21311	theft insurance included by default (₹25.00). Uncheck to remove.	1	Basket Sneaking
ext_21312	We added carbon offset to your basket so your phone case arrives safely (+₹15.00).	1	Basket Sneaking
ext_21313	gift wrapping included by default (₹20.00). Uncheck to remove.	1	Basket Sneaking
ext_21314	Priority processing added to your cart for faster delivery of your bluetooth speaker.	1	Basket Sneaking
ext_21315	Add Google Drive membership for only ₹10.00 (pre-selected for you).	1	Basket Sneaking
ext_21316	Bundle deal applied: smartwatch + express processing (+₹5.00) added automatically.	1	Basket Sneaking
ext_21317	Support express processing — ₹15.00 added to your cart.	1	Basket Sneaking
ext_21318	Cart updated: priority handling (+₹30.00) selected on your behalf.	1	Basket Sneaking
ext_21319	Gift wrap pre-selected (+₹15.00) for your bluetooth speaker.	1	Basket Sneaking
ext_21320	Bundle deal applied: headphones + express processing (+₹5.00) added automatically.	1	Basket Sneaking
ext_21321	Give to Underprivileged Musicians (₹1 per ticket) — added by default.	1	Basket Sneaking
ext_21322	Insurance for your backpack (₹5.00) has been added to checkout for you.	1	Basket Sneaking
ext_21323	We added shipping protection to your basket so your blender arrives safely (+₹10.00).	1	Basket Sneaking
ext_21324	Add Reliance Smart Bazaar membership for only ₹49.00 (pre-selected for you).	1	Basket Sneaking
ext_21325	Adding gift wrapping (₹15.00) to protect your phone case.	1	Basket Sneaking
ext_21326	Bundle deal applied: sunglasses + extended warranty (+₹10.00) added automatically.	1	Basket Sneaking
ext_21327	Adding installation support (₹30.00) to protect your desk lamp.	1	Basket Sneaking
ext_21328	Gift wrap pre-selected (+₹10.00) for your bluetooth speaker.	1	Basket Sneaking
ext_21329	Adding theft insurance (₹25.00) to protect your desk lamp.	1	Basket Sneaking
ext_21330	A ₹20 contribution to charity has been added to your bill.	1	Basket Sneaking
ext_21331	Insurance for your smartwatch (₹30.00) has been added to checkout for you.	1	Basket Sneaking
ext_21332	Your order includes express processing at ₹30.00 unless you remove it before paying.	1	Basket Sneaking
ext_21333	Your order includes express processing at ₹20.00 unless you remove it before paying.	1	Basket Sneaking
ext_21334	A donation of ₹5 has been added to support local charities.	1	Basket Sneaking
ext_21335	Add Croma membership for only ₹49.00 (pre-selected for you).	1	Basket Sneaking
ext_21336	Adding shipping protection (₹25.00) to protect your wallet.	1	Basket Sneaking
ext_21337	shipping protection included by default (₹10.00). Uncheck to remove.	1	Basket Sneaking
ext_21338	Cart updated: carbon offset (+₹25.00) selected on your behalf.	1	Basket Sneaking
ext_21339	Feeding India donation ₹3 added to your order. Uncheck to remove.	1	Basket Sneaking
ext_21340	Cart updated: express processing (+₹49.00) selected on your behalf.	1	Basket Sneaking
ext_21341	We added loss protection to your basket so your desk lamp arrives safely (+₹10.00).	1	Basket Sneaking
ext_21342	Adding installation support (₹30.00) to protect your air fryer.	1	Basket Sneaking
ext_21343	Premium packaging (₹15.00) auto-selected for your order.	1	Basket Sneaking
ext_21344	Your order includes carbon offset at ₹49.00 unless you remove it before paying.	1	Basket Sneaking
ext_21345	Adding priority handling (₹30.00) to protect your office chair.	1	Basket Sneaking
ext_21346	Add Hostinger membership for only ₹10.00 (pre-selected for you).	1	Basket Sneaking
ext_21347	priority handling included by default (₹49.00). Uncheck to remove.	1	Basket Sneaking
ext_21348	A donation of ₹20 has been added to support local charities.	1	Basket Sneaking
ext_21349	Gift wrap pre-selected (+₹25.00) for your bluetooth speaker.	1	Basket Sneaking
ext_21350	priority handling included by default (₹25.00). Uncheck to remove.	1	Basket Sneaking
ext_21351	Bundle deal applied: coffee maker + loss protection (+₹30.00) added automatically.	1	Basket Sneaking
ext_21352	Adding extended warranty (₹20.00) to protect your backpack.	1	Basket Sneaking
ext_21353	Premium packaging (₹5.00) auto-selected for your order.	1	Basket Sneaking
ext_21354	Your order includes damage cover at ₹49.00 unless you remove it before paying.	1	Basket Sneaking
ext_21355	Your order includes extended warranty at ₹20.00 unless you remove it before paying.	1	Basket Sneaking
ext_21356	Add Amazon Prime Video membership for only ₹10.00 (pre-selected for you).	1	Basket Sneaking
ext_21357	Support shipping protection — ₹20.00 added to your cart.	1	Basket Sneaking
ext_21358	A ₹3 contribution to charity has been added to your bill.	1	Basket Sneaking
ext_21359	Cart updated: extended warranty (+₹5.00) selected on your behalf.	1	Basket Sneaking
ext_21360	Bundle deal applied: sneakers + theft insurance (+₹10.00) added automatically.	1	Basket Sneaking
ext_21361	Support priority handling — ₹25.00 added to your cart.	1	Basket Sneaking
ext_21362	Cart updated: gift wrapping (+₹49.00) selected on your behalf.	1	Basket Sneaking
ext_21363	Priority processing added to your cart for faster delivery of your wallet.	1	Basket Sneaking
ext_21364	Priority processing added to your cart for faster delivery of your water bottle.	1	Basket Sneaking
ext_21365	theft insurance included by default (₹5.00). Uncheck to remove.	1	Basket Sneaking
ext_21366	Support damage cover — ₹25.00 added to your cart.	1	Basket Sneaking
ext_21367	Support theft insurance — ₹25.00 added to your cart.	1	Basket Sneaking
ext_21368	Feeding India donation ₹20 added to your order. Uncheck to remove.	1	Basket Sneaking
ext_21369	We added priority handling to your basket so your smartwatch arrives safely (+₹25.00).	1	Basket Sneaking
ext_21370	Support carbon offset — ₹49.00 added to your cart.	1	Basket Sneaking
ext_21371	Extended warranty (2 years) automatically added to your office chair.	1	Basket Sneaking
ext_21372	Priority processing added to your cart for faster delivery of your jacket.	1	Basket Sneaking
ext_21373	Feeding India donation ₹5 added to your order. Uncheck to remove.	1	Basket Sneaking
ext_21374	theft insurance included by default (₹10.00). Uncheck to remove.	1	Basket Sneaking
ext_21375	We added gift wrapping to your basket so your sunglasses arrives safely (+₹10.00).	1	Basket Sneaking
ext_21376	Extended warranty (2 years) automatically added to your water bottle.	1	Basket Sneaking
ext_21377	A ₹2 contribution to charity has been added to your bill.	1	Basket Sneaking
ext_21378	Your order includes theft insurance at ₹20.00 unless you remove it before paying.	1	Basket Sneaking
ext_21379	express processing included by default (₹15.00). Uncheck to remove.	1	Basket Sneaking
ext_21380	Your order includes express processing at ₹5.00 unless you remove it before paying.	1	Basket Sneaking
ext_21381	Gift wrap pre-selected (+₹49.00) for your air fryer.	1	Basket Sneaking
ext_21382	Priority processing added to your cart for faster delivery of your air fryer.	1	Basket Sneaking
ext_21383	We added express processing to your basket so your office chair arrives safely (+₹25.00).	1	Basket Sneaking
ext_21384	Feeding India donation ₹1 added to your order. Uncheck to remove.	1	Basket Sneaking
ext_21385	A donation of ₹2 has been added to support local charities.	1	Basket Sneaking
ext_21386	Add MakeMyTrip membership for only ₹20.00 (pre-selected for you).	1	Basket Sneaking
ext_21387	Extended warranty (2 years) automatically added to your jacket.	1	Basket Sneaking
ext_21388	Extended warranty (2 years) automatically added to your phone case.	1	Basket Sneaking
ext_21389	Bundle deal applied: blender + theft insurance (+₹49.00) added automatically.	1	Basket Sneaking
ext_21390	express processing included by default (₹10.00). Uncheck to remove.	1	Basket Sneaking
ext_21391	Tip for your delivery partner ₹20 added automatically. Tap to remove.	1	Basket Sneaking
ext_21392	Adding theft insurance (₹30.00) to protect your backpack.	1	Basket Sneaking
ext_21393	We added carbon offset to your basket so your bluetooth speaker arrives safely (+₹25.00).	1	Basket Sneaking
ext_21394	Support loss protection — ₹20.00 added to your cart.	1	Basket Sneaking
ext_21395	We added loss protection to your basket so your yoga mat arrives safely (+₹10.00).	1	Basket Sneaking
ext_21396	Bundle deal applied: headphones + installation support (+₹49.00) added automatically.	1	Basket Sneaking
ext_21397	Insurance for your jacket (₹10.00) has been added to checkout for you.	1	Basket Sneaking
ext_21398	Your order includes carbon offset at ₹15.00 unless you remove it before paying.	1	Basket Sneaking
ext_21399	Gift wrap pre-selected (+₹5.00) for your sneakers.	1	Basket Sneaking
ext_21400	Gift wrap pre-selected (+₹10.00) for your smartwatch.	1	Basket Sneaking
ext_21401	Adding installation support (₹25.00) to protect your wallet.	1	Basket Sneaking
ext_21402	Adding priority handling (₹30.00) to protect your water bottle.	1	Basket Sneaking
ext_21403	Cart updated: gift wrapping (+₹30.00) selected on your behalf.	1	Basket Sneaking
ext_21404	Feeding India donation ₹10 added to your order. Uncheck to remove.	1	Basket Sneaking
ext_21405	Add AJIO membership for only ₹49.00 (pre-selected for you).	1	Basket Sneaking
ext_21406	Add Flipkart membership for only ₹20.00 (pre-selected for you).	1	Basket Sneaking
ext_21407	Premium packaging (₹30.00) auto-selected for your order.	1	Basket Sneaking
ext_21408	A ₹10 contribution to charity has been added to your bill.	1	Basket Sneaking
ext_21409	Priority processing added to your cart for faster delivery of your sneakers.	1	Basket Sneaking
ext_21410	loss protection included by default (₹25.00). Uncheck to remove.	1	Basket Sneaking
ext_21411	Support shipping protection — ₹5.00 added to your cart.	1	Basket Sneaking
ext_21412	Add Snapdeal membership for only ₹20.00 (pre-selected for you).	1	Basket Sneaking
ext_21413	We added shipping protection to your basket so your office chair arrives safely (+₹25.00).	1	Basket Sneaking
ext_21414	Support installation support — ₹15.00 added to your cart.	1	Basket Sneaking
ext_21415	Insurance for your water bottle (₹15.00) has been added to checkout for you.	1	Basket Sneaking
ext_21416	We added carbon offset to your basket so your office chair arrives safely (+₹20.00).	1	Basket Sneaking
ext_21417	Your order includes shipping protection at ₹15.00 unless you remove it before paying.	1	Basket Sneaking
ext_21418	Gift wrap pre-selected (+₹30.00) for your water bottle.	1	Basket Sneaking
ext_21419	Gift wrap pre-selected (+₹25.00) for your sneakers.	1	Basket Sneaking
ext_21420	Bundle deal applied: coffee maker + installation support (+₹15.00) added automatically.	1	Basket Sneaking
