page_id	text	label	Pattern Category
1723	Everything was perfect. The delivery was very smooth and the products were in great condition as well.	0	Not a Dark Pattern
1405	Face Masks	0	Not a Dark Pattern
1077	Low In Stock Today	1	False Urgency
1729	Lenscap: Damage Only	1	Interface Interference
1745	With 1-year Care Subscription 10 days history	1	Interface Interference
1667	About Ruth Hogan	0	Not a Dark Pattern
1271	Don't miss out on this item! There is only 1 left in stock.	1	False Urgency
992	Wait! Take 10% off Your First Order Deal Expires Soon!	1	False Urgency
902	Perhaps you could...	0	Not a Dark Pattern
912	CANCELLATION POLICY: If you are not completely satisfied with Yogi Surprise, you can cancel your membership and discontinue your monthly payments at any time. In order to cancel before you are renewed for the next shipment, you need to contact Yogi Surprise prior to the renewal date on the 14th of each month. Email: support@yogisurprise.com and we’ll respond promptly. If your membership has already renewed and you’d like to cancel an upcoming shipment, you must request cancellation by the 3rd of the month to be eligible for a refund. IF YOU DO NOT CANCEL PRIOR TO THE THIRD DAY OF A CALENDAR MONTH, YOU CANNOT BE REFUNDED FOR THAT MONTH’S SHIPMENT. WE DO NOT OFFER REFUNDS ON BOXES THAT HAVE ALREADY BEEN SHIPPED. To request cancellation, simply click here and submit the contact form or email us: support@yogisurprise.com. We’ll get back to promptly!	1	Subscription Trap
1063	Limited Time Only! 20% Off	1	False Urgency
622	Casual V-Neck Sleeveless T-Shirt	0	Not a Dark Pattern
66	Businesses in the EU buying from a business in the same country are also charged VAT.	0	Not a Dark Pattern
207	Someone in Flemington, United States purchased Anti-Aging Eyelid Tape (Contains 100 Strips) Just now	1	Disguised Advertisement
1210	Hurry only 8 items left!	1	False Urgency
190	Shop	0	Not a Dark Pattern
225	Someone in United States just purchased a	1	Disguised Advertisement
861	Rechargeable	0	Not a Dark Pattern
1541	Redeem Gift Certificates	0	Not a Dark Pattern
1469	Hurry! 1 items left!	1	False Urgency
1658	Muc-Off	0	Not a Dark Pattern
247	Frequently Asked Questions	0	Not a Dark Pattern
113	We value your input. Share your review so everyone else can enjoy it too.	0	Not a Dark Pattern
128	Someone in Byron Bay, NSW just bought	1	Disguised Advertisement
1317	ॐ Welcome to Devshoppe Sign In or Create an Account	0	Not a Dark Pattern
1315	Code of Conduct	0	Not a Dark Pattern
1648	Macro Focussing Rails	0	Not a Dark Pattern
1174	Tactical Rifles	0	Not a Dark Pattern
1536	Bottoms Deals	0	Not a Dark Pattern
634	Checkout within 04:10 so we don't run out of stock!	1	False Urgency
54	3,081 people have viewed this item	1	Disguised Advertisement
1489	Champagne Taittinger	0	Not a Dark Pattern
1328	Hurry! Only 7 left	1	False Urgency
83	19,302 people have added this item to cart	1	Disguised Advertisement
888	We will also send you an additional email confirming your renewal. Should you elect not to renew your Membership, you may cancel at any time prior to the renewal by emailing us at passportmembership@1800flowers.com and your credit/debit card on file with us will not be charged. A confirmation email will be sent to you. If you email to cancel after your Membership has been renewed, your credit/debit card will have been charged the then current paid annual membership fee for the Passport Program, however you may request, and 1-800-Flowers may grant, a pro-rata refund within its sole discretion based upon the extent that you may have utilized the benefits of the Passport Program and the period of time remaining on your paid Membership.	1	Subscription Trap
61	Howdy stranger, looks like your trail has hit a dead end.	0	Not a Dark Pattern
740	Maker Faire News	0	Not a Dark Pattern
13	31 people seeing this product right now	1	Disguised Advertisement
281	3 other people are currently viewing this item.	1	Disguised Advertisement
22	Favored By: 400 people!	1	Disguised Advertisement
1330	All Shoes	0	Not a Dark Pattern
1573	What's New New arrivals daily	0	Not a Dark Pattern
160	143 BOUGHT	1	Disguised Advertisement
1267	WARNING! Only 5 left in stock!	1	False Urgency
409	No thanks, I've got too much cool Glock stuff!	1	Confirm Shaming
256	43 added to bag in the last 48hrs	1	Disguised Advertisement
1675	67% offers claimed. Hurry up!	1	False Urgency
1469	Party & Birthday Novelties	0	Not a Dark Pattern
1317	Temple Locks	0	Not a Dark Pattern
296	Sara from Philadelphia just saved $68 on her order.	1	Disguised Advertisement
121	17 people have viewed this wine today	1	Disguised Advertisement
1158	Data Processor: Amobee	0	Not a Dark Pattern
994	new merch coming soon	0	Not a Dark Pattern
1365	Prices subject to change without notice. Products shown may not be available in our stores.	0	Not a Dark Pattern
1056	Add your favourites to cart	0	Not a Dark Pattern
1030	Free Shipping On Orders Over $49* - Limited Time Only	1	False Urgency
169	Someone in DOVER, United States just bought Crew 15 mins ago	1	Disguised Advertisement
766	Payment Methods	0	Not a Dark Pattern
1367	Also notify me about New Arrivals!	0	Not a Dark Pattern
752	POSTED BY @missladywoolf#motoin	0	Not a Dark Pattern
680	All Personalised Gifts	0	Not a Dark Pattern
1095	HURRY! ONLY 19 LEFT IN STOCK.	1	False Urgency
842	Massive Tax Time Sale See Discounts! Sale ends in	1	False Urgency
588	Special sale ends in	1	False Urgency
259	By clicking “Accept All Cookies”, you agree to the storing of cookies on your device to enhance site navigation, analyze site usage, and assist in our marketing efforts.	0	Not a Dark Pattern
1315	Sorry! This product is no longer available	0	Not a Dark Pattern
1673	Brand: Ray-Ban® | Similar products from Ray-Ban®	0	Not a Dark Pattern
441	No thanks, free stuff isn't for me.	1	Confirm Shaming
113	Colored Contact Lenses	0	Not a Dark Pattern
262	Israël in Metz, France purchased a More ADVANCED Chord Substitutions	1	Disguised Advertisement
1351	In stock | 44 left	1	False Urgency
1359	only 7 pieces left	1	False Urgency
1536	Download Now	0	Not a Dark Pattern
1469	Beach Towels & Mats	0	Not a Dark Pattern
619	ENDS IN - Flash Offer - TWO PAIRS OF SHOES FOR $319 PROMO CODE AUTO-APPLIED AT CHECKOUT! 0 Days : 16 Hours : 09 Minutes : 57 Seconds	1	False Urgency
1496	Hurry, limited quantities left!	1	False Urgency
230	Light Works	0	Not a Dark Pattern
1779	Both of these jerseys are awesome, I couldn’t have asked for better quality.	0	Not a Dark Pattern
445	NO THANKS, I DON'T WANT 20% OFF MY ORDER	1	Confirm Shaming
1792	I already have this item. Do not add this to cart	1	Interface Interference
1469	Security Cameras	0	Not a Dark Pattern
1604	Cross Body	0	Not a Dark Pattern
1667	-- Preeti Shenoy, author of THE RULE BREAKERS	0	Not a Dark Pattern
1550	Royal Python Vivariums	0	Not a Dark Pattern
833	Stone Island Junior	0	Not a Dark Pattern
113	Sustainably made	0	Not a Dark Pattern
1468	Bob's For Business	0	Not a Dark Pattern
1791	"""We'd love to send you emails with offers and new products from New Balance Athletics, Inc. but if you do not wish to receive these updates, please tick this box."	1	Interface Interference
1536	Boys Green School Uniforms	0	Not a Dark Pattern
782	Show Password	0	Not a Dark Pattern
300	Pay Securely with Trespass	0	Not a Dark Pattern
212	adidas Originals Stan Smith	0	Not a Dark Pattern
989	LIMITED TIME - BUY THE NEW PURPLE PLUSH PILLOW, GET ONE FREE	1	False Urgency
1468	Functional Marketing Cookies	0	Not a Dark Pattern
1023	Limited Time Offers	1	False Urgency
186	Someone in Bacchus Marsh bought a Noosa Basics Deodorant Stick - Sensitive (60g) 27 seconds ago	1	Disguised Advertisement
312	436 users are currently active on our website Just now	1	Disguised Advertisement
892	Exposed Membership (recurring subscription) and Cancellations  If You order with Exposed Membership, you are selecting a recurring billing subscription, where You will receive a new kit approximately every 60 days. You are able to cancel by contacting Exposed customer care at 1-866-404-7656, 8am – 4pm Pacific Time, M-F.  If You are part of our Monthly installment program, You will be billed in two monthly installments for each acne kit shipped. Each kit will be shipped every two months unless your membership is canceled. To cancel Your Exposed Membership, You must: 1. first pay in full for all kits that have been shipped 2. and, then contact Exposed customer care at 1-866-404-7656 8am – 4pm Pacific Time, M-F to process Your cancellation.	1	Subscription Trap
1536	Sale Coats and Jackets	0	Not a Dark Pattern
573	Shop By Brands	0	Not a Dark Pattern
1765	Did you know that Shaver heads need replacing every 12 - 18 months? Get the Shaver Guard cleaning spray to extend its life for up to another 6 months!	1	Trick Question
1658	ROAD CLOTHING	0	Not a Dark Pattern
324	No thanks, I don't want to build one.. I'd rather kick rocks!	1	Confirm Shaming
1351	Menstrual Products	0	Not a Dark Pattern
1564	4 SEATS LEFT	1	False Urgency
132	Someone in Keilor East bought a Piranta-Edge Skinning Knife - Blaze - Havalon Knives54 minutes ago	1	Disguised Advertisement
190	Shoes & Clothing	0	Not a Dark Pattern
767	Imported	0	Not a Dark Pattern
940	Will sell out fast!	1	False Urgency
116	Get it fast! 14 added to bag today	1	Disguised Advertisement
1293	Herbaceous oil rich in anti-aging polyphenols.	0	Not a Dark Pattern
1216	HURRY! LESS THAN 129 LEFT.	1	False Urgency
111	Ken in Three Bridges, United States purchased All Zebrawood + Olive Ash	1	Disguised Advertisement
1671	We only have 5 left!	1	False Urgency
395	Nah, I like paying full price	1	Interface Interference
224	2 people have looked at this in the last couple of hrs.	1	Disguised Advertisement
27	Real time 30 Visitor right now	1	Disguised Advertisement
527	Drawstring Backpacks	0	Not a Dark Pattern
1197	Please note all products are made in limited quantities and we rarely restock - checkout now so you don't miss out!	1	False Urgency
327	No thanks, I don't like getting free stuff.	1	Confirm Shaming
154	THIS PRODUCT HAS BEEN VIEWED 480 TIMES IN THE LAST 48 HOURS	1	Disguised Advertisement
1482	Less than 7 left!	1	False Urgency
1662	BOTTLES LEFT 3	1	False Urgency
840	Items reserved for 15:00	1	False Urgency
651	-90% discount if you order within 9:55:44	1	False Urgency
765	Latest looks from Myleene Klass Shop now	0	Not a Dark Pattern
1219	Only 9 left in stock	1	False Urgency
1725	ADD FOR BETTER RESULTS	1	Interface Interference
1293	Affiliate	0	Not a Dark Pattern
1044	Auto Delivery Program	0	Not a Dark Pattern
1818	Save $148.98AUD – 49% Off	1	Interface Interference
1068	Low Stock – Selling Fast	1	False Urgency
290	2 PEOPLE HAVE ADDED THIS ITEM TO THEIR CART TODAY	1	Disguised Advertisement
1120	Only 6 left	1	False Urgency
230	Pro Boost Treatments	0	Not a Dark Pattern
1469	Baby Nursing & Feeding	0	Not a Dark Pattern
300	4 bought in the last 24 hours.	1	Disguised Advertisement
837	We're offline	0	Not a Dark Pattern
268	12 customers viewed this product today!	1	Disguised Advertisement
1317	Gemstone softwares	0	Not a Dark Pattern
527	Graphic Tanks	0	Not a Dark Pattern
1470	LOW STOCK (ONLY 10 LEFT!)	1	False Urgency
97	JOHN in Toowoomba City, Australia purchased a Resin Tank 7 hours ago	1	Disguised Advertisement
622	V-neck Printed Loose Short-sleeved T-shirt	0	Not a Dark Pattern
1061	Limited Time Only · Online Only	1	False Urgency
1351	Teething Remedies	0	Not a Dark Pattern
69	Partnerships	0	Not a Dark Pattern
638	Accord remotes	0	Not a Dark Pattern
20	72 Viewing This Product	1	Disguised Advertisement
790	Something went wrong. Please try again	0	Not a Dark Pattern
907	Coloured Pencils	0	Not a Dark Pattern
1354	Only 9 units left in stock online.	1	False Urgency
1304	Feeding Nightwear	0	Not a Dark Pattern
993	Gift Card FAQs	0	Not a Dark Pattern
118	Someone in Canberra purchased\nADV.2 (Austracantha) about 41 minutes ago	1	Disguised Advertisement
1469	Ducted Vacuum Cleaners	0	Not a Dark Pattern
825	Work Solid Simple Crew Neck Half Sleeve Top	0	Not a Dark Pattern
377	No thank you, I prefer to pay for shipping.	1	Confirm Shaming
1536	White Plus Size Clothing	0	Not a Dark Pattern
60	273 units sold in the last 30 days	1	Disguised Advertisement
351	No thanks, I'll just pay full price.	1	Confirm Shaming
365	No, I'd rather do it the hard way...	1	Trick Question
1736	User interface customization persistent cookies are used to store a user’s preference regarding a service. Please note that these cookies are exempt from consent.	0	Not a Dark Pattern
1779	After getting my jersey on Monday, I am hooked on CoolHockey. I will surely be buying from CoolHockey from now on.	0	Not a Dark Pattern
1796	Congratulations! You qualify to receive Rechargeable 10-Function Bullet Vibe for FREE!	1	Interface Interference
285	Other 2 customers have it in their cart.	1	Disguised Advertisement
714	Elegant A Line Chiffon V-neck Long Sleeve Bridesmaid Dress with Pleats and Ruching	0	Not a Dark Pattern
1009	White Camo Windbreaker - Rock N' Roll	0	Not a Dark Pattern
638	xB Remotes	0	Not a Dark Pattern
212	Football Boots	0	Not a Dark Pattern
277	Selling fast! Add to bag 7 times in the last 48 hours.	1	Disguised Advertisement
1310	Only 2 items left	1	False Urgency
61	Marc in Newton, United States purchasedKTM Stand Plate Large KTM...	1	Disguised Advertisement
279	Sandeep in Hawthorne, California bought Sadie Ponte Pants - Black Just Now	1	Disguised Advertisement
1428	Lifestyle / Music	0	Not a Dark Pattern
1083	Only 1 unit left in stock	1	False Urgency
1191	LOW IN STOCK!! GET YOURS NOW	1	False Urgency
240	Laurie in Urraween, Queensland bought No Brainer USB Charging Anti-Theft Backpack	1	Disguised Advertisement
1429	High Arches	0	Not a Dark Pattern
569	Contract free	0	Not a Dark Pattern
220	Someone in Cedarhurst, United States purchased a Sproet and Sprout Shell/Violet Stripe Bloomers	1	Disguised Advertisement
598	Your order is prioritized for 13:22 minutes!	1	False Urgency
361	How Do I Rinse Off My Overnight Hair Oil Treatment?	0	Not a Dark Pattern
1536	Black Jewelry	0	Not a Dark Pattern
552	Cart will expire in 08:19 minutes!	1	False Urgency
863	Time remaining: 04:50	1	False Urgency
684	0:44:56	1	False Urgency
1315	Watches & Accessories	0	Not a Dark Pattern
799	DAYS HRS MINS SECS	1	False Urgency
982	"Here for a limited time. 4.5"" Red Bottle Sticker w/ Adam's Logo"	1	False Urgency
1293	3 left	1	False Urgency
129	Someone in Faizabad just bought: Pretty Love Penis Sleeve 7 inch an hour 2 minutes ago	1	Disguised Advertisement
334	I WANT TO PAY MORE LATER ;)	1	Interface Interference
1033	Limited Time Only - Up to 30% OFF Freshwater Plants! SHOP NOW >	1	False Urgency
1573	Back by Demand	0	Not a Dark Pattern
1551	ONLY 5 LEFT, HURRY!	1	False Urgency
259	Functional Cookies	0	Not a Dark Pattern
742	Flash Sale ends in SHOP NOW	1	False Urgency
648	Born for adventures across land, desert, and ice. Cruise over Tarmac-free roads or adapt it to be your 'do anything' commuter.	0	Not a Dark Pattern
230	Performance Cookies	0	Not a Dark Pattern
837	I am very pleased with the service I received.	0	Not a Dark Pattern
274	7 customers have this in their basket	1	Disguised Advertisement
228	Jacob in Seymour, Wisconsin, United States purchased a Bass XL just now!	1	Disguised Advertisement
1690	Hurry! Only 9 left in stock.	1	False Urgency
1590	shop by trend	0	Not a Dark Pattern
560	13:09:27 HOURS MINUTES SECONDS Sale Ends Once The Timer Hits Zero!	1	False Urgency
907	Delivery & support	0	Not a Dark Pattern
803	SHOP TRIATHLON	0	Not a Dark Pattern
1522	The product you requested is not available in the selected country	0	Not a Dark Pattern
1756	You choose: just one box, or a  Madison Reed Membership?	1	Trick Question
1446	Baby Cross Stitch & Embroidery Patterns	0	Not a Dark Pattern
638	HHR remotes	0	Not a Dark Pattern
475	No, I Don't Like Discounts	1	Trick Question
983	LIMITED TIME BLOW OUT SALE UP TO 70% OFF! 110% BEST PRICE GUARANTEE!	1	False Urgency
1011	$69.50 For A Limited Time Details	1	False Urgency
991	Accessibility statement	0	Not a Dark Pattern
1465	Hurry! Only 1 Left In Stock	1	False Urgency
82	2,221 people have purchased this item	1	Disguised Advertisement
